entry_kind,source_revision,source_path,source_sha256,source_bytes,source_disposition,live_path,live_sha256,live_bytes,provenance_note
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/NUMERICAL_SUMMARY.txt,025c8e4c3cd0c7c2ace957a0ca759c94e541808de95b09a51dfdf4d3c728ae77,2166,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/NUMERICAL_SUMMARY.txt,025c8e4c3cd0c7c2ace957a0ca759c94e541808de95b09a51dfdf4d3c728ae77,2166,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/data/fabius_geometric_interpolation.csv,d86f1af2f86f7f2199764cbe2fea5a4c4c5e833d8312fded76f6cec8ff1c3d41,268510,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/data/fabius_geometric_interpolation.csv,d86f1af2f86f7f2199764cbe2fea5a4c4c5e833d8312fded76f6cec8ff1c3d41,268510,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/data/fabius_moments_and_comb_values.csv,3d2de4f6b935a9f7168b0ec79971b134bb49e6c0f2309a2d6c127a42ca55412f,84910,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/data/fabius_moments_and_comb_values.csv,3d2de4f6b935a9f7168b0ec79971b134bb49e6c0f2309a2d6c127a42ca55412f,84910,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/data/lagrange_row_norms.csv,5706e0c22522d2a8fd218b8693bef2c3c016f185b615474c7550fe943ae8ed3a,4116,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/data/lagrange_row_norms.csv,5706e0c22522d2a8fd218b8693bef2c3c016f185b615474c7550fe943ae8ed3a,4116,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/data/rvachev_reciprocal_filter.csv,ef8ad2eb250abf617f084115ddcc4c3e70f86e179ec1244f7742989562dcbb25,2012,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/data/rvachev_reciprocal_filter.csv,ef8ad2eb250abf617f084115ddcc4c3e70f86e179ec1244f7742989562dcbb25,2012,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/figures/fabius_endpoint_extrapolation.png,a84a94839783b821233f67c7cb5d9250a1edff9fa2e54c9095c49efe9cb6840e,61897,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/figures/fabius_endpoint_extrapolation.png,a84a94839783b821233f67c7cb5d9250a1edff9fa2e54c9095c49efe9cb6840e,61897,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/figures/fabius_newton_coefficient_growth.png,173bc7bbf1c62398ea78d554332f6fa982a9bef6aaf61918452c117067371858,76199,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/figures/fabius_newton_coefficient_growth.png,173bc7bbf1c62398ea78d554332f6fa982a9bef6aaf61918452c117067371858,76199,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/figures/fabius_newton_divergence.png,7888f5b5ba9ec1150087e35cbde05e4d5e444908b887d62afafd4d0ad6065164,66181,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/figures/fabius_newton_divergence.png,7888f5b5ba9ec1150087e35cbde05e4d5e444908b887d62afafd4d0ad6065164,66181,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/figures/lagrange_row_norm.png,f9e6b17bae32e654bd1919820da73ab1f9521464662cb274a4d30f735948c4ca,52520,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/figures/lagrange_row_norm.png,f9e6b17bae32e654bd1919820da73ab1f9521464662cb274a4d30f735948c4ca,52520,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/figures/rvachev_reciprocal_filter.png,9f2f45bf059844a83f4ba7070d72436022bc742d7051a4afb1aa48f432c21f74,56738,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/figures/rvachev_reciprocal_filter.png,9f2f45bf059844a83f4ba7070d72436022bc742d7051a4afb1aa48f432c21f74,56738,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/geometric_comb_experiments.py,4cdce2a17b088d4fc1d9cf2c1a84b4575ee801bf849bfcd59403bbc4f4b05ffc,23721,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/geometric_comb_experiments.py,4cdce2a17b088d4fc1d9cf2c1a84b4575ee801bf849bfcd59403bbc4f4b05ffc,23721,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/requirements.txt,505fea52f98170a9a7aa93a69fdd0c27f3d7ae9c5772091c9eac2c068bd0629a,28,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/requirements.txt,505fea52f98170a9a7aa93a69fdd0c27f3d7ae9c5772091c9eac2c068bd0629a,28,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/fabius_boundary.csv,6df1166c14ddbf1afb86f58572db59dfdbfcadcfef5f32f83c817ad54ce332f1,2837,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report/fabius_boundary.csv,6df1166c14ddbf1afb86f58572db59dfdbfcadcfef5f32f83c817ad54ce332f1,2837,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/fabius_boundary_ratio.png,9793c0c5cb2f28eef134b70b0c3e8ff7ee5cf3f4841f0ce0df01a55fb8e0f279,68609,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report/fabius_boundary_ratio.png,9793c0c5cb2f28eef134b70b0c3e8ff7ee5cf3f4841f0ce0df01a55fb8e0f279,68609,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/geometric_comb_experiments.py,78ac095461d4b97728a103567c2c3699fca3acb6015400eb6e705ef42f005b56,14437,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report/geometric_comb_experiments.py,78ac095461d4b97728a103567c2c3699fca3acb6015400eb6e705ef42f005b56,14437,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/moment_checks.csv,3e9ffb76e72a054e60756ed6562ed115f17c83275d178f2bdfc891845cd099c0,2659,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report/moment_checks.csv,3e9ffb76e72a054e60756ed6562ed115f17c83275d178f2bdfc891845cd099c0,2659,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/regular_variation.csv,24722f71abe6f85d72e60ef2dd481d4665801be81501b7c36d14c56afdb48b4e,21200,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report/regular_variation.csv,24722f71abe6f85d72e60ef2dd481d4665801be81501b7c36d14c56afdb48b4e,21200,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/regular_variation_convergence.png,5abaf630673918a6b3419c717cd714c50914a0a73fa738508620027e901ee9cd,126519,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report/regular_variation_convergence.png,5abaf630673918a6b3419c717cd714c50914a0a73fa738508620027e901ee9cd,126519,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/stability_growth.csv,f32584d748ba545130c4a04dba5dfe80d9c187789cea26a73375ee32f5c6347d,11604,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report/stability_growth.csv,f32584d748ba545130c4a04dba5dfe80d9c187789cea26a73375ee32f5c6347d,11604,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/stability_growth.png,5c1374d8bd1a16fa998b5bf56a7df28c88a526f104a03d1308065da9387c1384,59602,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report/stability_growth.png,5c1374d8bd1a16fa998b5bf56a7df28c88a526f104a03d1308065da9387c1384,59602,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/data/fabius_interpolation_data.csv,08d76a2c966598c17478ce439599a204f0d7259a6770c18666dbf61b8d6ab7c8,3377,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_q_fabius_report/data/fabius_interpolation_data.csv,08d76a2c966598c17478ce439599a204f0d7259a6770c18666dbf61b8d6ab7c8,3377,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/data/identity_checks.txt,a1d090fd0e1c2b9a3fb1de823c65f10e47eb5cc62e4327a20b12574f869aa2e0,919,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_q_fabius_report/data/identity_checks.txt,a1d090fd0e1c2b9a3fb1de823c65f10e47eb5cc62e4327a20b12574f869aa2e0,919,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/data/lebesgue_data.csv,5320ce07140cc182856326dbe244315bc222663f185593a4fd697c3edaa9234d,4210,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_q_fabius_report/data/lebesgue_data.csv,5320ce07140cc182856326dbe244315bc222663f185593a4fd697c3edaa9234d,4210,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/figures/fabius_boundary_residue.png,4983d16f604ac32108dc6b509fd8fbdd4f9bbd39e854ead20496ce2df249f87c,87219,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_q_fabius_report/figures/fabius_boundary_residue.png,4983d16f604ac32108dc6b509fd8fbdd4f9bbd39e854ead20496ce2df249f87c,87219,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/figures/fabius_gap_divergence.png,655f685db4eb6c6069ca1bca0311d181c7205eedf47fd947d77f3b543f82b235,86445,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_q_fabius_report/figures/fabius_gap_divergence.png,655f685db4eb6c6069ca1bca0311d181c7205eedf47fd947d77f3b543f82b235,86445,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/figures/lebesgue_growth.png,277b2a163628979a0c8d53cad61171025579397d27f4c3bb272c67cc8d69e566,74869,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_q_fabius_report/figures/lebesgue_growth.png,277b2a163628979a0c8d53cad61171025579397d27f4c3bb272c67cc8d69e566,74869,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/figures/lebesgue_peak_location.png,15e9b56bf062f4fb293ffac2bfc3457e790e36c16f887ae6d0a316c48372e1cc,63631,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_q_fabius_report/figures/lebesgue_peak_location.png,15e9b56bf062f4fb293ffac2bfc3457e790e36c16f887ae6d0a316c48372e1cc,63631,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/geometric_comb_experiments.py,5f70dfb4dbba3af018f5be1abb09b7521c906658317d12bbed20b07cae56d365,21384,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_q_fabius_report/geometric_comb_experiments.py,5f70dfb4dbba3af018f5be1abb09b7521c906658317d12bbed20b07cae56d365,21384,Byte-identical payload retained from the pinned source tree.
pinned-source,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/requirements.txt,e65385a1555946e276a86918b3f0ece05bb6adbec0d184df4fd72c32c87d8479,203,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_q_fabius_report/requirements.txt,e65385a1555946e276a86918b3f0ece05bb6adbec0d184df4fd72c32c87d8479,203,Byte-identical payload retained from the pinned source tree.
canonical-generated,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/numerical_experiments.py,df9e8716c04aec5104a8e26bc1b1d1900917cba901ec9efc06d43439fb422f6b,30708,canonical-generated-from-pinned-script,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_interpolation_report/figures/fabius_error_profile_N64.png,2ee5970b5dea3c02bcce5d925187be6ba5425aabc306ee122528325a8c086288,158711,"Canonical PNG regenerated with the pinned numerical_experiments.py --task figures --data-dir data --figure-dir figures workflow, then rasterized from its generated PDF to remove Type-3-font exposure; the pinned normalized source tree had no PNG counterpart for this figure."
canonical-generated,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/numerical_experiments.py,df9e8716c04aec5104a8e26bc1b1d1900917cba901ec9efc06d43439fb422f6b,30708,canonical-generated-from-pinned-script,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_interpolation_report/figures/conditioning_window_N64.png,fcf2f3128651dafbc09da1b099e757667c7db22b115914273039ee934c8ff408,105895,"Canonical PNG regenerated with the pinned numerical_experiments.py --task figures --data-dir data --figure-dir figures workflow, then rasterized from its generated PDF to remove Type-3-font exposure; the pinned normalized source tree had no PNG counterpart for this figure."
canonical-generated,73f0b373126ef22a3b5dccadfa7b99d61d445345,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/numerical_experiments.py,df9e8716c04aec5104a8e26bc1b1d1900917cba901ec9efc06d43439fb422f6b,30708,canonical-generated-from-pinned-script,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_interpolation_report/figures/endpoint_derivative_deficit.png,a86050ac129b29c9b71fdacbe9ae3a5db6bdaec0a5d1eb9f433cf38e8ea4b41e,50956,"Canonical PNG regenerated with the pinned numerical_experiments.py --task figures --data-dir data --figure-dir figures workflow, then rasterized from its generated PDF to remove Type-3-font exposure; the pinned normalized source tree had no PNG counterpart for this figure."
post-pin-mainline,9e70a1a2145e9c01566d5638d33045af24516790,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/requirements.txt,a7335e01ef784e124a19bf1496d8bceb4adae2de7a3dd03a08f12c523fb6cc3b,33,retained-post-pin-environment,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report/requirements.txt,a7335e01ef784e124a19bf1496d8bceb4adae2de7a3dd03a08f12c523fb6cc3b,33,Exact reproducibility environment added on main after the immutable source pin and retained during merge reconciliation.
post-pin-mainline,9e70a1a2145e9c01566d5638d33045af24516790,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/requirements-lock.txt,259e774eb38a4c19bda514d3c427cadaa088bf880b76cb27b83f3084c07e73ae,203,retained-post-pin-environment,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report/requirements-lock.txt,259e774eb38a4c19bda514d3c427cadaa088bf880b76cb27b83f3084c07e73ae,203,Exact reproducibility environment added on main after the immutable source pin and retained during merge reconciliation.
