source_path,sha256,bytes,source_class,disposition,destination,reason
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/data/lebesgue_N64_a.csv,f538d3333a1bc182cd20a55ad700e8c227d0fe0a7f7dbf3c8c56ac92ded6453c,1591,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_interpolation_report/data/lebesgue_N64_a.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/data/lebesgue_N64_b.csv,5bbce67a6bebb16967cf2bba607161982bfd63439fbb34816bd569fb800bccd5,1455,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_interpolation_report/data/lebesgue_N64_b.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/data/up_N16.csv,1fecffbd8db32fc13bc0f2431886b1582c4178680318b3fb39e5d9a72c7a301a,1645,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_interpolation_report/data/up_N16.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/data/up_N32.csv,b3b77d7f0feee66429b1070faf80581728db4960ca616160bcfe88069647db20,2573,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_interpolation_report/data/up_N32.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/data/up_N64_a.csv,1c39ebf3b64e90fa2200520ef72b18ad9e626b9a4483b1e28968b79e5f4c244a,1665,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_interpolation_report/data/up_N64_a.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/data/up_N64_b.csv,2ffd61c91b5ca75e6ea5c42581683f1f9417346483c2dbfd634f14399b5972d0,1469,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_interpolation_report/data/up_N64_b.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/data/up_N8.csv,3abce61dba308c5272c86e915b6a859f1d420ebc212bdce7fb082a0bf81ae46a,1099,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_interpolation_report/data/up_N8.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/data/up_endpoint_flat.csv,4c18ae69652cd5ff033191b23ce5b7f89d2a08b0c06d65e011f5a7e84b4a9c66,8039,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_interpolation_report/data/up_endpoint_flat.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/figures/conditioning_window_N64.pdf,ed3b89650221f8bdcc0fda70654faead29fe71d393d4c4d1a4e855dc97b92eb1,17075,generated-figure-pdf,retired-generated-preview,,The reproducible legacy preview is replaced by retained or regenerated PNG evidence and introduced Type-3 fonts.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/figures/endpoint_derivative_deficit.pdf,39adfad3adb4b9e1257abd7a383d9c92f8d234130a725e8178fcef570a56591e,14535,generated-figure-pdf,retired-generated-preview,,The reproducible legacy preview is replaced by retained or regenerated PNG evidence and introduced Type-3 fonts.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/figures/fabius_error_profile_N64.pdf,5199e47db42e542d4c84ecd54d3a343b84b6a9068d511d73cebf3872560faaf3,37053,generated-figure-pdf,retired-generated-preview,,The reproducible legacy preview is replaced by retained or regenerated PNG evidence and introduced Type-3 fonts.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/figures/fabius_error_vs_jet.pdf,58459046e8864f6dbf001095ce86f145f58f648458756797e4f5e214e017cc42,17057,generated-figure-pdf,retired-generated-preview,,The reproducible legacy preview is replaced by retained or regenerated PNG evidence and introduced Type-3 fonts.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/figures/method_comparison.pdf,21774be04b6637992da5307b150fa054392ca051430268202c9bc561b2e85a92,17136,generated-figure-pdf,retired-generated-preview,,The reproducible legacy preview is replaced by retained or regenerated PNG evidence and introduced Type-3 fonts.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/figures/up_error_vs_jet.pdf,50d0952d8c263e626a34eb6ab86d58ee06fa561992babb93b7935b391a6ea236,17780,generated-figure-pdf,retired-generated-preview,,The reproducible legacy preview is replaced by retained or regenerated PNG evidence and introduced Type-3 fonts.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/numerical_experiments.py,df9e8716c04aec5104a8e26bc1b1d1900917cba901ec9efc06d43439fb422f6b,30708,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_interpolation_report/numerical_experiments.py,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/reproduce_all.py,d9b812e04b9952d891fcacda8c7d0401e6c5752e633ce41fb9cb111448fcbd40,6607,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_interpolation_report/reproduce_all.py,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_interpolation_report/requirements.txt,2eed6e31761a4255209902ef4eefc6c7a0c8e3d8290e458cc41236bafac00d40,28,environment-input,retained-deduplicated-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/shared/requirements-mpmath-matplotlib.txt,Two byte-identical source rows share one physical payload.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_ruffa_phase_calculus/CORPUS_AUDIT.md,07c7ee2a071503422c01b36b3d6b44bfb386ae877205b85c2b7f85a8436850f8,3649,superseded-administration,canonicalized,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/PROVENANCE.md,Nonduplicative provenance is retained; package-specific wrapper prose is retired.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_ruffa_phase_calculus/README.md,89dfea2c6feafba8b22300a4c317a066f850bb55480b0b28f490f1450a60c530,2125,superseded-documentation,canonicalized,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/README.md,Unique replay commands and provenance are distilled into canonical documentation.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_ruffa_phase_calculus/experiments.py,b14eeefe969f355f87ec64baa91222533401e76df287a0262668f9eaa329e904,17168,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_ruffa_phase_calculus/experiments.py,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_ruffa_phase_calculus/moment_table.csv,a9bceea68520c7d06662f527808c0987e6e203c37184d304c098f144c52e73cc,1163,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_ruffa_phase_calculus/moment_table.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_ruffa_phase_calculus/numerical_checks.csv,6afd595f359f97acc65fde58d85180722e6d995797626340df2e022dd37052ac,7041,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_ruffa_phase_calculus/numerical_checks.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_ruffa_phase_calculus/phase_defect.png,c2b79ebf79dd0cd169c7cb14b4a1f0285930c9c562e8346c3e1959e228baad28,153208,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_ruffa_phase_calculus/phase_defect.png,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_rvachev_exhaustion_euler_maclaurin_bundle/README.txt,f8e06cec11a96b52867a0289956b68ad93df4053f3c7801f0eb78690cb1570df,1577,superseded-documentation,canonicalized,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/README.md,Unique replay commands and provenance are distilled into canonical documentation.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_rvachev_exhaustion_euler_maclaurin_bundle/corpus_manifest.txt,4c57072e1cac0da4f68ee99d677038505f057c87177112ac2076598f6b1fc792,3796,superseded-administration,canonicalized,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/PROVENANCE.md,Nonduplicative provenance is retained; package-specific wrapper prose is retired.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_rvachev_exhaustion_euler_maclaurin_bundle/exact_moments.csv,774ebd5cc8213687b949759adbab4c88bca6aca937498d2fdbf171e56a7156d7,429,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_rvachev_exhaustion_euler_maclaurin_bundle/exact_moments.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_rvachev_exhaustion_euler_maclaurin_bundle/first_defect.csv,49119ad32ff99487f157e350d7bffcab8982babbca282f97be88cbe294d05232,375,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_rvachev_exhaustion_euler_maclaurin_bundle/first_defect.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_rvachev_exhaustion_euler_maclaurin_bundle/verification_summary.csv,18be679880eacb605eb5f810aff5c3a0d93fb26975b80504027674fe2373b848,2112,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_rvachev_exhaustion_euler_maclaurin_bundle/verification_summary.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/Dyadic_Comb_Frontiers/assets/fabius_rvachev_exhaustion_euler_maclaurin_bundle/verify_fabius_rvachev_quadrature.py,85b4b66838da625682375e8f3b9e41801746c3f411bd86083d3acb722c5de410,13986,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/fabius_rvachev_exhaustion_euler_maclaurin_bundle/verify_fabius_rvachev_quadrature.py,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/README.md,8ebe066cf39ff1dded9f0ec76d93df4f7b45516b40edeaa2ea47172c59ff246a,678,bookkeeping,canonicalized,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/README.md,Parent navigation is rewritten to the single canonical volume.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/NUMERICAL_SUMMARY.txt,025c8e4c3cd0c7c2ace957a0ca759c94e541808de95b09a51dfdf4d3c728ae77,2166,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/NUMERICAL_SUMMARY.txt,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/README.txt,93a68b096f809884d150076f6d3d37eb4d357d57ab8a451a61ba22c43d866b8e,3664,superseded-documentation,canonicalized,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/README.md,Unique replay commands and provenance are distilled into canonical documentation.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/SHA256SUMS.txt,6bce5b0a31b26b351dd6c29764dfc2be2bf94e70aec358689745026781a58ddf,1993,historical-checksum-ledger,canonicalized,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/HISTORICAL_LEDGER_AUDIT.csv,The source ledger is stale or package-local; every row and verification outcome is preserved in one audit table.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/data/fabius_geometric_interpolation.csv,d86f1af2f86f7f2199764cbe2fea5a4c4c5e833d8312fded76f6cec8ff1c3d41,268510,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/data/fabius_geometric_interpolation.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/data/fabius_moments_and_comb_values.csv,3d2de4f6b935a9f7168b0ec79971b134bb49e6c0f2309a2d6c127a42ca55412f,84910,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/data/fabius_moments_and_comb_values.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/data/lagrange_row_norms.csv,5706e0c22522d2a8fd218b8693bef2c3c016f185b615474c7550fe943ae8ed3a,4116,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/data/lagrange_row_norms.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/data/rvachev_reciprocal_filter.csv,ef8ad2eb250abf617f084115ddcc4c3e70f86e179ec1244f7742989562dcbb25,2012,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/data/rvachev_reciprocal_filter.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/figures/fabius_endpoint_extrapolation.pdf,19e8305bc47021237a0b813c8ad283e481a2251c39c4253d7e6c55f3f82af5f4,18421,generated-figure-pdf,retired-generated-preview,,The reproducible legacy preview is replaced by retained or regenerated PNG evidence and introduced Type-3 fonts.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/figures/fabius_endpoint_extrapolation.png,a84a94839783b821233f67c7cb5d9250a1edff9fa2e54c9095c49efe9cb6840e,61897,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/figures/fabius_endpoint_extrapolation.png,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/figures/fabius_newton_coefficient_growth.pdf,bd528c4a920314fac974e920611dcf19c82a0163271c7bfa44e3fd3568fa8786,19234,generated-figure-pdf,retired-generated-preview,,The reproducible legacy preview is replaced by retained or regenerated PNG evidence and introduced Type-3 fonts.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/figures/fabius_newton_coefficient_growth.png,173bc7bbf1c62398ea78d554332f6fa982a9bef6aaf61918452c117067371858,76199,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/figures/fabius_newton_coefficient_growth.png,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/figures/fabius_newton_divergence.pdf,f78aca36ad3fc4bb61f551e17e8d0839a9a7826c95e87a2ca4d94037bc40c599,19345,generated-figure-pdf,retired-generated-preview,,The reproducible legacy preview is replaced by retained or regenerated PNG evidence and introduced Type-3 fonts.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/figures/fabius_newton_divergence.png,7888f5b5ba9ec1150087e35cbde05e4d5e444908b887d62afafd4d0ad6065164,66181,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/figures/fabius_newton_divergence.png,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/figures/lagrange_row_norm.pdf,9ade965763cff74684e695c601ab36dc67e205086158950d40885dc539d78909,20543,generated-figure-pdf,retired-generated-preview,,The reproducible legacy preview is replaced by retained or regenerated PNG evidence and introduced Type-3 fonts.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/figures/lagrange_row_norm.png,f9e6b17bae32e654bd1919820da73ab1f9521464662cb274a4d30f735948c4ca,52520,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/figures/lagrange_row_norm.png,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/figures/rvachev_reciprocal_filter.pdf,ba9ea473b5b0327d3cab037bc74e2f29ecea169083b5c78bed1c990995a9572d,16518,generated-figure-pdf,retired-generated-preview,,The reproducible legacy preview is replaced by retained or regenerated PNG evidence and introduced Type-3 fonts.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/figures/rvachev_reciprocal_filter.png,9f2f45bf059844a83f4ba7070d72436022bc742d7051a4afb1aa48f432c21f74,56738,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/figures/rvachev_reciprocal_filter.png,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/geometric_comb_experiments.py,4cdce2a17b088d4fc1d9cf2c1a84b4575ee801bf849bfcd59403bbc4f4b05ffc,23721,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/geometric_comb_experiments.py,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/geometric_comb_interpolation.pdf,706aefef965fdec65124088cd8e704c2af2b1bc0c6f9ad6761486d474ae552e9,804181,stale-primary-pdf,absorbed-publication,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/comb_interpolation_synthesis.pdf,The source report is absorbed; its stale rendering is recoverable from the pinned revision.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/geometric_comb_interpolation.tex,df9456de278b3608658797ffaedf415526e487e1124a86e0907ca00c6b1cc349,94949,mathematical-manuscript,absorbed-publication,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/chapters/02_geometric_extensions.tex,Mathematical content is represented in the canonical chapters and theorem concordance.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report-3/requirements.txt,505fea52f98170a9a7aa93a69fdd0c27f3d7ae9c5772091c9eac2c068bd0629a,28,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report-3/requirements.txt,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/README.md,73f1bf1958c05124039368c4a9838db64e91d397299d3133234bfe1c569de948,4699,superseded-documentation,canonicalized,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/README.md,Unique replay commands and provenance are distilled into canonical documentation.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/SHA256SUMS.txt,21a625d8cbb0cebf61a6154e346cb0fec8e476718fb18ca6c89513a97268d943,1466,historical-checksum-ledger,canonicalized,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/HISTORICAL_LEDGER_AUDIT.csv,The source ledger is stale or package-local; every row and verification outcome is preserved in one audit table.
